FIN,DVS,WSO,SM,NAVAIL,LAI,NAMOUNTRT,NDEMANDST,PDEMANDSO,RNUPTAKE,RKUPTAKERT,RPUPTAKELV,KDEMANDLV,PTRANSLOCATABLE,PAVAIL,PERCT,WRT,GRLV,IRRAD,TEMP,TMIN,TMAX,VAP,RAIN,WIND,DAYS ELAPSED
0.0,-0.1,0.0,0.49721810309312237,0.21831790879610857,0.03337875831787952,0.33680865973394514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3467247923447859,0.0,10.254610850347012,0.0,13450000.0,0.39,-2.03,3.51,5.325066929321414,0.071,4.95,1.0
0.0,-0.1,0.0,0.4435327677242976,0.5154136067469725,0.03337875831787952,0.33680865973394514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6656464396284948,0.0,10.254610850347012,0.0,10190000.0,0.25,-2.76,4.07,5.285823150609879,0.046,2.89,2.0
0.0,-0.1,0.0,0.4849688021905309,0.8125093046978363,0.03337875831787952,0.33680865973394514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9845680869122037,0.0,10.254610850347012,0.0,8600000.0,1.03,-3.41,5.07,5.278005186846188,0.034999999999999996,0.69,3.0
0.0,-0.1,0.0,0.4816111533653967,1.1096050026487,0.03337875831787952,0.33680865973394514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3034897341959124,0.0,10.254610850347012,0.0,5050000.0,0.59,-1.12,2.53,6.002134801141587,0.673,1.57,4.0
0.0,-0.1,0.0,0.49663381529539935,1.406700700599564,0.03337875831787952,0.33680865973394514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6224113814796213,0.0,10.254610850347012,0.0,5250000.0,1.53,-0.71,2.88,6.590826002796697,0.8789999999999999,3.13,5.0
0.0,-0.1,0.0,0.49663381529539946,1.7037963985504279,0.03337875831787952,0.33680865973394514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9413330287633301,0.0,10.254610850347012,0.0,7610000.0,3.93,0.66,7.82,7.302522156635223,0.187,2.3,6.0
0.0,-0.1,0.0,0.49663381529539935,2.0008920965012917,0.03337875831787952,0.33680865973394514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.260254676047039,0.0,10.254610850347012,0.0,7530000.0,3.7,0.07,7.82,7.1529418996428475,0.065,2.31,7.0
0.0,-0.1,0.0,0.49663381529539946,2.2979877944521556,0.03337875831787952,0.33680865973394514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.579176323330748,0.0,10.254610850347012,0.0,8650000.0,3.39,0.59,6.92,6.725144557509195,0.057999999999999996,1.91,8.0
0.0,-0.1,0.0,0.49663381529539935,2.5950834924030195,0.03337875831787952,0.33680865973394514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8980979706144567,0.0,10.254610850347012,0.0,8940000.0,3.45,0.58,6.64,6.842193784909795,0.147,2.05,9.0
0.0,-0.1,0.0,0.49663381529539946,2.8921791903538834,0.03337875831787952,0.33680865973394514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2170196178981656,0.0,10.254610850347012,0.0,15850000.0,5.0,1.29,10.18,7.333812362784213,0.028999999999999998,1.98,10.0
0.0,-0.1,0.0,0.49663381529539935,3.1892748883047473,0.03337875831787952,0.33680865973394514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5359412651818745,0.0,10.254610850347012,0.0,15190000.0,4.93,0.61,8.98,7.386225832633807,0.182,2.51,11.0
0.0,-0.1,0.0,0.49663381529539946,3.486370586255611,0.03337875831787952,0.33680865973394514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8548629124655833,0.0,10.254610850347012,0.0,17850000.0,6.0,-0.94,12.53,7.147832581025247,0.0,1.37,12.0
0.0,-0.09994954476239687,0.0,0.49663381529539935,3.783466284206475,0.03337875831787952,0.33680865973394514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.173784559749292,0.0,10.254610850347012,0.0,19590000.0,8.21,1.34,15.06,9.000944915476813,0.0,2.47,13.0
0.0,-0.09674194666765087,0.0,0.48149517159829486,4.080561982157339,0.03337875831787952,0.33680865973394514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.492706207033001,0.0,10.254610850347012,0.0,15210000.0,9.94,5.69,16.26,10.582434147156988,0.288,4.16,14.0
0.0,-0.09106292000147631,0.0,0.49663381529539935,4.377657680108203,0.03337875831787952,0.33680865973394514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8116278543167095,0.0,10.254610850347012,0.0,15260000.0,4.85,0.29,7.97,7.122334302584842,0.093,2.77,15.0
0.0,-0.09106292000147631,0.0,0.4949744888630364,4.674753378059067,0.03337875831787952,0.33680865973394514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.130549501600418,0.0,10.254610850347012,0.0,17900000.0,4.12,-0.91,9.74,6.347653903635195,0.003,1.85,16.0
0.0,-0.09106292000147631,0.0,0.4803076831025242,5.777524649981749,0.03337875831787952,0.33680865973394514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.449471148884127,0.0,10.254610850347012,0.0,21200000.0,6.25,-1.16,12.68,6.4869587735493415,0.0,1.21,17.0
0.0,-0.09065532190673031,0.0,0.4775767416452881,6.4166436858367035,0.03337875831787952,0.33680865973394514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.768392796167836,0.0,10.254610850347012,0.0,18830000.0,7.92,-0.05,13.13,6.931158098209707,0.0,1.3,18.0
