FIN,DVS,WSO,SM,NAVAIL,LAI,NAMOUNTRT,NDEMANDST,PDEMANDSO,RNUPTAKE,RKUPTAKERT,RPUPTAKELV,KDEMANDLV,PTRANSLOCATABLE,PAVAIL,PERCT,WRT,GRLV,IRRAD,TEMP,TMIN,TMAX,VAP,RAIN,WIND,DAYS ELAPSED
0.0,-0.1,0.0,0.40633163715592274,0.18804348268170434,0.021256898817032886,0.22763974822354843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2950461618089899,0.0,6.530537270977845,0.0,13450000.0,0.39,-2.03,3.51,5.325066929321414,0.071,4.95,1.0
0.0,-0.1,0.0,0.3933036056747478,0.5257269822113698,0.021256898817032886,0.22763974822354843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6295032939829739,0.0,6.530537270977845,0.0,10190000.0,0.25,-2.76,4.07,5.285823150609879,0.046,2.89,2.0
0.0,-0.1,0.0,0.3956788885652483,0.8634104817410353,0.021256898817032886,0.22763974822354843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9639604261569579,0.0,6.530537270977845,0.0,8600000.0,1.03,-3.41,5.07,5.278005186846188,0.034999999999999996,0.69,3.0
0.0,-0.1,0.0,0.3927588697760649,1.2010939812707009,0.021256898817032886,0.22763974822354843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2984175583309419,0.0,6.530537270977845,0.0,5050000.0,0.59,-1.12,2.53,6.002134801141587,0.673,1.57,4.0
0.0,-0.1,0.0,0.44370694195334925,1.5387774808003662,0.021256898817032886,0.22763974822354843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6328746905049258,0.0,6.530537270977845,0.0,5250000.0,1.53,-0.71,2.88,6.590826002796697,0.8789999999999999,3.13,5.0
0.0,-0.1,0.0,0.5117090549007621,1.8764609803300316,0.021256898817032886,0.22763974822354843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9673318226789098,0.0,6.530537270977845,0.0,7610000.0,3.93,0.66,7.82,7.302522156635223,0.187,2.3,6.0
0.0,-0.1,0.0,0.5143272280897304,2.214144479859697,0.021256898817032886,0.22763974822354843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.301788954852894,0.03806979021214671,6.530537270977845,0.0,7530000.0,3.7,0.07,7.82,7.1529418996428475,0.065,2.31,7.0
0.0,-0.1,0.0,0.5062795465406208,2.5518279793893623,0.021256898817032886,0.22763974822354843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6362460870268776,0.10920503631373056,6.530537270977845,0.0,8650000.0,3.39,0.59,6.92,6.725144557509195,0.057999999999999996,1.91,8.0
0.0,-0.1,0.0,0.532476230124805,2.8895114789190277,0.021256898817032886,0.22763974822354843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9707032192008613,0.10920503631373056,6.530537270977845,0.0,8940000.0,3.45,0.58,6.64,6.842193784909795,0.147,2.05,9.0
0.0,-0.1,0.0,0.5129068624797585,3.227194978448693,0.021256898817032886,0.22763974822354843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.305160351374845,0.39546532314226496,6.530537270977845,0.0,15850000.0,5.0,1.29,10.18,7.333812362784213,0.028999999999999998,1.98,10.0
0.0,-0.1,0.0,0.5019306940229887,3.5648784779783584,0.021256898817032886,0.22763974822354843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.639617483548829,0.39546532314226496,6.530537270977845,0.0,15190000.0,4.93,0.61,8.98,7.386225832633807,0.182,2.51,11.0
0.0,-0.1,0.0,0.5123859971599675,3.902561977508024,0.021256898817032886,0.22763974822354843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9740746157228126,0.39546532314226496,6.530537270977845,0.0,17850000.0,6.0,-0.94,12.53,7.147832581025247,0.0,1.37,12.0
0.0,-0.1,0.0,0.4978544127915215,4.240245477037689,0.021256898817032886,0.22763974822354843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.308531747896796,0.39546532314226496,6.530537270977845,0.0,19590000.0,8.21,1.34,15.06,9.000944915476813,0.0,2.47,13.0
