FIN,DVS,WSO,SM,NAVAIL,LAI,NAMOUNTRT,NDEMANDST,PDEMANDSO,RNUPTAKE,RKUPTAKERT,RPUPTAKELV,KDEMANDLV,PTRANSLOCATABLE,PAVAIL,PERCT,WRT,GRLV,IRRAD,TEMP,TMIN,TMAX,VAP,RAIN,WIND,DAYS ELAPSED
0.0,0.09572602739726027,0.0,0.5852223595289854,13.973334715203826,0.05227568135959197,0.39861998918294905,0.07975029229101759,0.0,0.311281340527734,0.06724943288328439,0.03732796007058185,0.358597101890508,0.0,13.17237614823026,0.4545315104092482,9.848236911691684,3.2473562792148916,14450000.0,20.5,15.09,24.96,20.34328884901337,0.074,1.32,58.0
0.0,0.11010958904109588,0.0,0.5797045669281804,14.81036597919971,0.0636414283368441,0.45085248647441145,0.17917870496733648,0.0,0.6993703204588491,0.15109244051224482,0.08385684190942665,0.8056768505288369,0.0,13.134096569793645,0.4545315104092482,11.201302028031222,7.392273961012178,24850000.0,22.59,15.34,27.32,22.52831002099363,0.014000000000000002,1.43,59.0
0.0,0.12735616438356165,0.0,0.5724748235133806,14.62204769275784,0.08951438720038672,0.5682056767015056,0.2634612761070947,0.0,1.0283420517695192,0.22216371747272065,0.12328417686493016,1.184653339295913,0.0,13.032597897703676,0.4545315104092482,14.281416178452963,11.044237611407182,24230000.0,22.95,16.94,28.26,23.32497686057674,0.183,1.99,60.0
0.0,0.1450958904109589,0.0,0.5690284810743984,13.897440737495224,0.12816921884031188,0.7407597827159735,0.3356705929650374,0.0,1.3101894570192671,0.19621888104429563,0.15705017120852585,1.5093424534155377,0.0,12.877529049788567,0.4545315104092482,18.88318184987262,14.307864001056288,23880000.0,17.46,11.59,22.11,16.24725182717425,0.014000000000000002,2.61,61.0
0.0,0.1553150684931507,0.0,0.5609009226922705,12.823540947957826,0.1596269728424112,0.9606074200624344,0.39296067656265715,0.0,1.5338041110714082,0.0019343596208579456,0.18383809284748312,1.8647751289752201,0.0,12.67658212627087,0.4545315104092482,24.844791850312742,16.913685631332328,23730000.0,15.62,9.66,20.46,13.057497641753606,0.0,2.57,62.0
0.0,0.16301369863013698,0.0,0.5553953315490707,11.50408480509854,0.18707776165796758,1.2179772288063457,0.4599621866292845,0.0,1.7953244048756647,0.0019346309269390651,0.2151685920894727,3.863746316901082,0.0,12.439238279811043,0.4545315104092482,31.892160863367877,19.94452063047617,24800000.0,16.71,10.65,21.59,15.30410529908735,0.002,3.08,63.0
0.0,0.1722054794520548,0.0,0.5503236539973417,9.915970180216709,0.21672920583221636,1.5192297129931054,0.48039853428238,0.0,1.875091556947443,0.0019502889096201864,0.22471000985496992,5.85050161984446,0.0,12.159325480745695,0.4545315104092482,40.202377792732946,21.016958543368812,25540000.0,17.37,11.53,22.52,16.1737402226314,0.002,3.49,64.0
0.0,0.1823013698630137,0.0,0.55020791746731,8.245766170585798,0.24258706749703182,1.8338669941852788,0.4847355154756856,0.0,1.892019661922524,0.0019780049876245457,0.22671762755698902,7.701370178303966,0.0,11.866448695453643,0.4545315104092482,48.95944385246995,21.41707426525002,27700000.0,18.57,12.14,23.84,16.31049489156372,0.0,2.8,65.0
0.0,0.19404109589041096,0.0,0.5405029447268401,6.557878575115108,0.27466854057499196,2.151344783567765,0.46763679254081436,0.0,1.8252799266365816,0.002011414633996615,0.21869620155369993,9.311430448102088,0.0,11.57084414696359,0.4545315104092482,57.88322479632413,20.90272591255859,26410000.0,20.22,13.38,25.43,17.196715912331435,0.0,2.1,66.0
0.0,0.20804109589041098,0.0,0.5358385145586797,4.936484937949225,0.3158101596069972,2.4576237550685045,0.4262387903416182,0.0,1.6636952446305036,0.0020493762319549556,0.19930901803052642,10.568448614965506,0.0,11.286138362030586,0.4545315104092482,66.59269392655688,19.321186046398054,22750000.0,21.34,16.47,25.6,19.936833796158652,0.325,1.37,67.0
0.0,0.22357534246575345,0.0,0.5356542462256552,3.4765960253381074,0.3509300204097408,2.736789082523265,0.3359987383105987,0.0,1.3114702739306525,0.0020939423564401895,0.15708858966173847,11.278271657604677,0.0,11.027774069142701,0.4545315104092482,74.64318811255606,15.472959914976949,18070000.0,16.46,10.58,19.6,15.036595191132555,0.16999999999999998,3.24,68.0
0.0,0.2324246575342466,0.0,0.5308319368257126,2.3144210871166844,0.35979098059701037,2.956851638842194,0.3271715091497689,0.0,1.2770158331080188,0.002139922944750421,0.15294783928504507,11.972383116406318,0.0,10.826774946223349,0.4545315104092482,81.09025474379645,15.204256121338208,20920000.0,14.15,8.61,18.54,12.773637606789908,0.015,2.27,69.0
0.0,0.23810958904109591,0.0,0.525015967042731,1.0468820616390215,0.3640470797829173,3.171132796623402,0.3077139314425853,0.0,1.0468820616390215,0.0021859450397422407,0.14384325807318712,12.577396754040388,0.0,10.631401887707737,0.4545315104092482,87.4253614610207,14.384542560699762,21350000.0,16.47,8.81,21.58,13.569857803790661,0.0,1.12,70.0
0.0,0.24697260273972604,0.0,0.5210894799940898,0.009474054592693903,0.36380569794447726,3.346797885819999,0.30192286020903214,0.0,0.009474054592693903,0.0022316842283959704,0.1411230513655415,13.04716776587539,0.0,10.44839928275902,0.4545315104092482,93.41892086131227,14.245086908981778,21680000.0,19.19,13.01,23.98,16.65145191266046,0.003,2.01,71.0
0.0,0.2595616438356165,0.0,0.5196716736040387,0.009473158960101372,0.3687489624342084,3.3483876166082727,0.2546451115030493,0.0,0.009473158960101372,0.002281003593849934,0.11900867428087014,13.195405836845973,0.0,10.269092640313826,0.4545315104092482,99.35437374005468,12.175295247262994,19520000.0,17.08,11.9,20.78,15.016943929164366,0.002,2.43,72.0
0.0,0.26926027397260277,0.0,0.5189093964249928,0.9540175547271824,0.3730659636864102,3.3499771971108694,0.30731785592934713,0.0,0.9540175547271824,0.0023316383276182646,0.10948409604797439,13.278438327210308,0.0,10.119832945500933,0.4545315104092482,104.42741342641426,11.318797884049742,20310000.0,16.84,10.58,22.03,14.221041006586681,0.0,1.99,73.0
0.0,0.2786301369863014,0.0,0.5180989729732127,0.31675698422054455,0.37983148589179233,3.535383930404334,0.2162295571296389,0.0,0.31675698422054455,0.002382988848806641,0.10103372604627198,13.272218876575327,0.0,9.983514356932538,0.4545315104092482,109.14357921143498,10.55250454462944,22710000.0,19.5,12.03,24.68,17.520089610887798,0.229,2.82,74.0
